provincia_departamento_id,provincia,departamento,escala,prioridad,limitante,tecnologia
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,Mayor a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,101 a 500,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,1 a 100,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,Mayor a 1000,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,101 a 500,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6182,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,501 a 1000,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6189,BUENOS AIRES,CORONEL DORREGO,101 a 500,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
6189,BUENOS AIRES,CORONEL DORREGO,1 a 100,3,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
6189,BUENOS AIRES,CORONEL DORREGO,1 a 100,1,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6189,BUENOS AIRES,CORONEL DORREGO,Mayor a 1000,1,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6189,BUENOS AIRES,CORONEL DORREGO,101 a 500,1,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6189,BUENOS AIRES,CORONEL DORREGO,501 a 1000,1,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6189,BUENOS AIRES,CORONEL DORREGO,Mayor a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6189,BUENOS AIRES,CORONEL DORREGO,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6189,BUENOS AIRES,CORONEL DORREGO,1 a 100,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6189,BUENOS AIRES,CORONEL DORREGO,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6196,BUENOS AIRES,CORONEL PRINGLES,1 a 100,3,Servicio de entore contínuo,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6196,BUENOS AIRES,CORONEL PRINGLES,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6196,BUENOS AIRES,CORONEL PRINGLES,501 a 1000,2,Falta de asesoramiento técnico,Asociativismo
6196,BUENOS AIRES,CORONEL PRINGLES,101 a 500,2,Falta de asesoramiento técnico,Asociativismo
6196,BUENOS AIRES,CORONEL PRINGLES,101 a 500,3,Servicio de entore contínuo,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6196,BUENOS AIRES,CORONEL PRINGLES,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6196,BUENOS AIRES,CORONEL PRINGLES,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6196,BUENOS AIRES,CORONEL PRINGLES,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6196,BUENOS AIRES,CORONEL PRINGLES,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6196,BUENOS AIRES,CORONEL PRINGLES,Mayor a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6196,BUENOS AIRES,CORONEL PRINGLES,Mayor a 1000,3,Escaso uso de la ia,"Capacitación, Extensión, Asesoramiento"
6196,BUENOS AIRES,CORONEL PRINGLES,1 a 100,2,Falta de asesoramiento técnico,Asociativismo
6203,BUENOS AIRES,CORONEL SUAREZ,1 a 100,3,Servicio de entore contínuo,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6203,BUENOS AIRES,CORONEL SUAREZ,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6203,BUENOS AIRES,CORONEL SUAREZ,501 a 1000,2,Falta de asesoramiento técnico,Asociativismo
6203,BUENOS AIRES,CORONEL SUAREZ,101 a 500,2,Falta de asesoramiento técnico,Asociativismo
6203,BUENOS AIRES,CORONEL SUAREZ,101 a 500,3,Servicio de entore contínuo,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6203,BUENOS AIRES,CORONEL SUAREZ,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6203,BUENOS AIRES,CORONEL SUAREZ,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6203,BUENOS AIRES,CORONEL SUAREZ,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6203,BUENOS AIRES,CORONEL SUAREZ,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6203,BUENOS AIRES,CORONEL SUAREZ,Mayor a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6203,BUENOS AIRES,CORONEL SUAREZ,Mayor a 1000,3,Escaso uso de la ia,"Capacitación, Extensión, Asesoramiento"
6203,BUENOS AIRES,CORONEL SUAREZ,1 a 100,2,Falta de asesoramiento técnico,Asociativismo
6231,BUENOS AIRES,DAIREAUX,101 a 500,1,Baja adopción de tecnología,"Capacitación, Extensión, Asesoramiento"
6231,BUENOS AIRES,DAIREAUX,1 a 100,1,Baja adopción de tecnología,"Capacitación, Extensión, Asesoramiento"
6231,BUENOS AIRES,DAIREAUX,Mayor a 1000,1,Baja adopción de tecnología,"Capacitación, Extensión, Asesoramiento"
6231,BUENOS AIRES,DAIREAUX,501 a 1000,1,Baja adopción de tecnología,"Capacitación, Extensión, Asesoramiento"
6231,BUENOS AIRES,DAIREAUX,Mayor a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6231,BUENOS AIRES,DAIREAUX,501 a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6231,BUENOS AIRES,DAIREAUX,101 a 500,3,Falta de infraestructura zonal/regional,Inversiones en Infraestructura 
6231,BUENOS AIRES,DAIREAUX,1 a 100,3,Falta de infraestructura zonal/regional,Inversiones en Infraestructura 
6231,BUENOS AIRES,DAIREAUX,101 a 500,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6231,BUENOS AIRES,DAIREAUX,1 a 100,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6238,BUENOS AIRES,DOLORES,Mayor a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6238,BUENOS AIRES,DOLORES,101 a 500,2,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6238,BUENOS AIRES,DOLORES,1 a 100,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6238,BUENOS AIRES,DOLORES,501 a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6238,BUENOS AIRES,DOLORES,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6238,BUENOS AIRES,DOLORES,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6238,BUENOS AIRES,DOLORES,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6238,BUENOS AIRES,DOLORES,1 a 100,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6238,BUENOS AIRES,DOLORES,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6238,BUENOS AIRES,DOLORES,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6238,BUENOS AIRES,DOLORES,Mayor a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6238,BUENOS AIRES,DOLORES,501 a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6252,BUENOS AIRES,ESCOBAR,Mayor a 1000,1,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6252,BUENOS AIRES,ESCOBAR,101 a 500,1,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6252,BUENOS AIRES,ESCOBAR,1 a 100,1,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6252,BUENOS AIRES,ESCOBAR,501 a 1000,1,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6252,BUENOS AIRES,ESCOBAR,Mayor a 1000,3,Falta de gestión empresarial - registros,"Capacitación, Extensión, Asesoramiento"
6252,BUENOS AIRES,ESCOBAR,501 a 1000,3,Falta de gestión empresarial - registros,"Capacitación, Extensión, Asesoramiento"
6252,BUENOS AIRES,ESCOBAR,Mayor a 1000,2,Falta de mejoramiento genético,Mejoramiento Genético
6252,BUENOS AIRES,ESCOBAR,101 a 500,3,Falta de mejoramiento genético,Mejoramiento Genético
6252,BUENOS AIRES,ESCOBAR,1 a 100,3,Falta de mejoramiento genético,Mejoramiento Genético
6252,BUENOS AIRES,ESCOBAR,501 a 1000,2,Falta de mejoramiento genético,Mejoramiento Genético
6252,BUENOS AIRES,ESCOBAR,101 a 500,2,Falta de organización de los productores,Asociativismo
6252,BUENOS AIRES,ESCOBAR,1 a 100,2,Falta de organización de los productores,Asociativismo
6277,BUENOS AIRES,FLORENTINO AMEGHINO,101 a 500,1,Baja adopción de tecnología,"Capacitación, Extensión, Asesoramiento"
6277,BUENOS AIRES,FLORENTINO AMEGHINO,1 a 100,1,Baja adopción de tecnología,"Capacitación, Extensión, Asesoramiento"
6277,BUENOS AIRES,FLORENTINO AMEGHINO,Mayor a 1000,1,Baja adopción de tecnología,"Capacitación, Extensión, Asesoramiento"
6277,BUENOS AIRES,FLORENTINO AMEGHINO,501 a 1000,1,Baja adopción de tecnología,"Capacitación, Extensión, Asesoramiento"
6277,BUENOS AIRES,FLORENTINO AMEGHINO,Mayor a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6277,BUENOS AIRES,FLORENTINO AMEGHINO,501 a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6277,BUENOS AIRES,FLORENTINO AMEGHINO,101 a 500,3,Falta de infraestructura zonal/regional,Inversiones en Infraestructura 
6277,BUENOS AIRES,FLORENTINO AMEGHINO,1 a 100,3,Falta de infraestructura zonal/regional,Inversiones en Infraestructura 
6277,BUENOS AIRES,FLORENTINO AMEGHINO,101 a 500,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6277,BUENOS AIRES,FLORENTINO AMEGHINO,1 a 100,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6280,BUENOS AIRES,GENERAL ALVARADO,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6280,BUENOS AIRES,GENERAL ALVARADO,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6280,BUENOS AIRES,GENERAL ALVARADO,1 a 100,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6280,BUENOS AIRES,GENERAL ALVARADO,1 a 100,3,Falta de infraestructura predial,"Instrumentos financieros (créditos, ANR, otros)"
6280,BUENOS AIRES,GENERAL ALVARADO,Mayor a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6280,BUENOS AIRES,GENERAL ALVARADO,501 a 1000,3,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6280,BUENOS AIRES,GENERAL ALVARADO,101 a 500,1,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
6280,BUENOS AIRES,GENERAL ALVARADO,1 a 100,1,Falta de capital y financiamiento ,"Instrumentos financieros (créditos, ANR, otros)"
6280,BUENOS AIRES,GENERAL ALVARADO,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6280,BUENOS AIRES,GENERAL ALVARADO,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6280,BUENOS AIRES,GENERAL ALVARADO,Mayor a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6280,BUENOS AIRES,GENERAL ALVARADO,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6287,BUENOS AIRES,GENERAL ALVEAR,Mayor a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6287,BUENOS AIRES,GENERAL ALVEAR,1 a 100,2,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6287,BUENOS AIRES,GENERAL ALVEAR,501 a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6287,BUENOS AIRES,GENERAL ALVEAR,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6287,BUENOS AIRES,GENERAL ALVEAR,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6287,BUENOS AIRES,GENERAL ALVEAR,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6287,BUENOS AIRES,GENERAL ALVEAR,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6287,BUENOS AIRES,GENERAL ALVEAR,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6287,BUENOS AIRES,GENERAL ALVEAR,Mayor a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6287,BUENOS AIRES,GENERAL ALVEAR,501 a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6301,BUENOS AIRES,GENERAL BELGRANO,Mayor a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6301,BUENOS AIRES,GENERAL BELGRANO,101 a 500,2,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6301,BUENOS AIRES,GENERAL BELGRANO,1 a 100,2,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6301,BUENOS AIRES,GENERAL BELGRANO,501 a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6301,BUENOS AIRES,GENERAL BELGRANO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6301,BUENOS AIRES,GENERAL BELGRANO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6301,BUENOS AIRES,GENERAL BELGRANO,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6301,BUENOS AIRES,GENERAL BELGRANO,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6301,BUENOS AIRES,GENERAL BELGRANO,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6301,BUENOS AIRES,GENERAL BELGRANO,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6301,BUENOS AIRES,GENERAL BELGRANO,Mayor a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6301,BUENOS AIRES,GENERAL BELGRANO,501 a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6308,BUENOS AIRES,GENERAL GUIDO,Mayor a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6308,BUENOS AIRES,GENERAL GUIDO,101 a 500,2,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6308,BUENOS AIRES,GENERAL GUIDO,1 a 100,2,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6308,BUENOS AIRES,GENERAL GUIDO,501 a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6308,BUENOS AIRES,GENERAL GUIDO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6308,BUENOS AIRES,GENERAL GUIDO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6308,BUENOS AIRES,GENERAL GUIDO,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6308,BUENOS AIRES,GENERAL GUIDO,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
6308,BUENOS AIRES,GENERAL GUIDO,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6308,BUENOS AIRES,GENERAL GUIDO,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6308,BUENOS AIRES,GENERAL GUIDO,Mayor a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6308,BUENOS AIRES,GENERAL GUIDO,501 a 1000,2,Falta capacitación de mano de obra,"Capacitación, Extensión, Asesoramiento"
6315,BUENOS AIRES,GENERAL JUAN MADARIAGA,Mayor a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6315,BUENOS AIRES,GENERAL JUAN MADARIAGA,101 a 500,2,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6315,BUENOS AIRES,GENERAL JUAN MADARIAGA,1 a 100,2,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6315,BUENOS AIRES,GENERAL JUAN MADARIAGA,501 a 1000,3,Fertilidad de las vaquillonas de segundo servicio,Asesoramiento veterinario (tacto - diagnóstico de preñez)
6315,BUENOS AIRES,GENERAL JUAN MADARIAGA,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6315,BUENOS AIRES,GENERAL JUAN MADARIAGA,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
6315,BUENOS AIRES,GENERAL JUAN MADARIAGA,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
